"O.NET.SOC.Code";"Element.ID";"Element.Name";"Data.Value";"occupation_sum";"skill_sum";"rca";"effective_use"
"15-1231.00";"4.A.2.a.3";"Evaluating Information to Determine Compliance with Standards";3,56;472,09;250,75;1,06221745617012;TRUE
"15-1231.00";"4.A.2.a.4";"Analyzing Data or Information";3,83;472,09;234,5;1,22196932743075;TRUE
"15-1231.00";"4.A.2.b.1";"Making Decisions and Solving Problems";3,9;472,09;271,24;1,07575964673389;TRUE
"15-1231.00";"4.A.2.b.2";"Thinking Creatively";3,38;472,09;221,6;1,14117256484396;TRUE
"15-1231.00";"4.A.2.b.3";"Updating and Using Relevant Knowledge";4,45;472,09;263,85;1,26184871676453;TRUE
"15-1231.00";"4.A.2.b.4";"Developing Objectives and Strategies";2,97;472,09;202,74;1,09602733366077;TRUE
"15-1231.00";"4.A.2.b.5";"Scheduling Work and Activities";3,35;472,09;210,46;1,19091185613362;TRUE
"15-1231.00";"4.A.2.b.6";"Organizing, Planning, and Prioritizing Work";3,76;472,09;248,68;1,13123117253063;TRUE
"15-1231.00";"4.A.3.a.1";"Performing General Physical Activities";2,36;472,09;208,16;0,848240690012908;FALSE
"15-1231.00";"4.A.3.a.2";"Handling and Moving Objects";2,6;472,09;208,4;0,933426252655474;FALSE
"15-1231.00";"4.A.3.a.3";"Controlling Machines and Processes";2,36;472,09;202,16;0,873416017179892;FALSE
"15-1231.00";"4.A.3.a.4";"Operating Vehicles, Mechanized Devices, or Equipment";1,53;472,09;164,59;0,695492359830496;FALSE
"15-1231.00";"4.A.3.b.1";"Working with Computers";4,95;472,09;241,56;1,5331496772809;TRUE
"15-1231.00";"4.A.3.b.2";"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment";2,79;472,09;141,87;1,471356839791;TRUE
"15-1231.00";"4.A.3.b.4";"Repairing and Maintaining Mechanical Equipment";2,23;472,09;151,4;1,10200449458664;TRUE
"15-1231.00";"4.A.3.b.5";"Repairing and Maintaining Electronic Equipment";2,79;472,09;148,2;1,40851143631005;TRUE
"15-1231.00";"4.A.3.b.6";"Documenting/Recording Information";3,27;472,09;249,75;0,979595166773883;FALSE
"15-1231.00";"4.A.4.a.1";"Interpreting the Meaning of Information for Others";3,34;472,09;226,61;1,10273656149053;TRUE
"15-1231.00";"4.A.4.a.2";"Communicating with Supervisors, Peers, or Subordinates";4,17;472,09;273,52;1,14064721675912;TRUE
"15-1231.00";"4.A.4.a.3";"Communicating with People Outside the Organization";3,09;472,09;218,6;1,05757871059717;TRUE
"15-1231.00";"4.A.4.a.4";"Establishing and Maintaining Interpersonal Relationships";3,96;472,09;251,61;1,17752914762998;TRUE
"15-1231.00";"4.A.4.a.5";"Assisting and Caring for Others";2,68;472,09;222,41;0,901539712213954;FALSE
"15-1231.00";"4.A.4.a.6";"Selling or Influencing Others";1,88;472,09;165,49;0,849944310788924;FALSE
"15-1231.00";"4.A.4.a.7";"Resolving Conflicts and Negotiating with Others";3,16;472,09;204,28;1,15735238610796;TRUE
"15-1231.00";"4.A.4.a.8";"Performing for or Working Directly with the Public";1,45;472,09;208,91;0,51929381630557;FALSE
"15-1231.00";"4.A.4.b.1";"Coordinating the Work and Activities of Others";2,44;472,09;215,04;0,848936004339619;FALSE
"15-1231.00";"4.A.4.b.2";"Developing and Building Teams";2,57;472,09;209,52;0,917723844625151;FALSE
"15-1231.00";"4.A.4.b.3";"Training and Teaching Others";2,91;472,09;225,14;0,967040594169434;FALSE
"15-1231.00";"4.A.4.b.4";"Guiding, Directing, and Motivating Subordinates";2,25;472,09;194,78;0,864256261245729;FALSE
"15-1231.00";"4.A.4.b.5";"Coaching and Developing Others";2,47;472,09;202,39;0,91308725480869;FALSE
"15-1231.00";"4.A.4.b.6";"Providing Consultation and Advice to Others";3,1;472,09;198,7;1,16726161640189;TRUE
"15-1231.00";"4.A.4.c.1";"Performing Administrative Activities";2,59;472,09;189,02;1,02517116712987;TRUE
"15-1231.00";"4.A.4.c.2";"Staffing Organizational Units";2,15;472,09;144,19;1,11559792038499;TRUE
"15-1231.00";"4.A.4.c.3";"Monitoring and Controlling Resources";2,48;472,09;173,08;1,07203551272963;TRUE
"15-2099.01";"1.A.1.a.1";"Oral Comprehension";3,75;455,23;257,4;1,13037105862161;TRUE
"15-2099.01";"1.A.1.a.2";"Written Comprehension";4;455,23;240,6;1,28991969183354;TRUE
"15-2099.01";"1.A.1.a.3";"Oral Expression";3,5;455,23;252,38;1,0759978727445;TRUE
"15-2099.01";"1.A.1.a.4";"Written Expression";3,62;455,23;223,35;1,25753742314265;TRUE
"15-2099.01";"1.A.1.b.1";"Fluency of Ideas";3,25;455,23;192,65;1,30891863876101;TRUE
"15-2099.01";"1.A.1.b.2";"Originality";3;455,23;186,37;1,24894569078372;TRUE
"15-2099.01";"1.A.1.b.3";"Problem Sensitivity";3,38;455,23;251,39;1,04319862678548;TRUE
"15-2099.01";"1.A.1.b.4";"Deductive Reasoning";3,75;455,23;241,98;1,20240313451196;TRUE
"15-2099.01";"1.A.1.b.5";"Inductive Reasoning";3,75;455,23;237,38;1,22570355754151;TRUE
"15-2099.01";"1.A.1.b.6";"Information Ordering";3,62;455,23;234,25;1,19902234134007;TRUE
"15-2099.01";"1.A.1.b.7";"Category Flexibility";3,38;455,23;212,87;1,23197116919999;TRUE
"15-2099.01";"1.A.1.c.1";"Mathematical Reasoning";3,62;455,23;181,02;1,5516019415474;TRUE
"15-2099.01";"1.A.1.c.2";"Number Facility";3,12;455,23;176,97;1,36789652894286;TRUE
"15-2099.01";"1.A.1.d.1";"Memorization";2,88;455,23;166,26;1,34401159663003;TRUE
"15-2099.01";"1.A.1.e.1";"Speed of Closure";2,75;455,23;176,52;1,20875164868239;TRUE
"15-2099.01";"1.A.1.e.2";"Flexibility of Closure";3,38;455,23;203,43;1,28913976693507;TRUE
"15-2099.01";"1.A.1.e.3";"Perceptual Speed";3;455,23;198,38;1,17333404774354;TRUE
"15-2099.01";"1.A.1.f.1";"Spatial Orientation";1;455,23;104,7;0,741057014935889;FALSE
"15-2099.01";"1.A.1.f.2";"Visualization";3;455,23;189,37;1,22915989011651;TRUE
"15-2099.01";"1.A.1.g.1";"Selective Attention";3,5;455,23;211,11;1,28634523766404;TRUE
"15-2099.01";"1.A.1.g.2";"Time Sharing";2,75;455,23;184,45;1,15678417471085;TRUE
"15-2099.01";"1.A.2.a.1";"Arm-Hand Steadiness";1;455,23;186,39;0,416270558848584;FALSE
"15-2099.01";"1.A.2.a.2";"Manual Dexterity";1;455,23;178,66;0,434281145549018;FALSE
"15-2099.01";"1.A.2.a.3";"Finger Dexterity";2,5;455,23;198,77;0,975859906723695;FALSE
"15-2099.01";"1.A.2.b.1";"Control Precision";1,12;455,23;176,35;0,492766145729754;FALSE
"15-2099.01";"1.A.2.b.2";"Multilimb Coordination";1;455,23;167,82;0,462332674673981;FALSE
"15-2099.01";"1.A.2.b.3";"Response Orientation";1;455,23;133,97;0,579149581725666;FALSE
"15-2099.01";"1.A.2.b.4";"Rate Control";1;455,23;129,37;0,59974236270996;FALSE
"15-2099.01";"1.A.2.c.1";"Reaction Time";1;455,23;141,96;0,546553039333527;FALSE
"15-2099.01";"1.A.2.c.2";"Wrist-Finger Speed";1,25;455,23;123,38;0,786074216483502;FALSE
"15-2099.01";"1.A.2.c.3";"Speed of Limb Movement";1;455,23;116,22;0,667601699051691;FALSE
"15-2099.01";"1.A.3.a.1";"Static Strength";1;455,23;147,24;0,526953745339497;FALSE
"15-2099.01";"1.A.3.a.2";"Explosive Strength";1;455,23;81,36;0,953646379840063;FALSE
"15-2099.01";"1.A.3.a.3";"Dynamic Strength";1;455,23;123,98;0,625816014387704;FALSE
"15-2099.01";"1.A.3.a.4";"Trunk Strength";1;455,23;160,01;0,484898877968799;FALSE
"15-2099.01";"1.A.3.b.1";"Stamina";1;455,23;136,56;0,568165417866048;FALSE
"15-2099.01";"1.A.3.c.1";"Extent Flexibility";1;455,23;140,48;0,552311143677303;FALSE
"15-2099.01";"1.A.3.c.2";"Dynamic Flexibility";1;455,23;74,35;1,04355977758961;TRUE
"15-2099.01";"1.A.3.c.3";"Gross Body Coordination";1;455,23;127,5;0,608538584029706;FALSE
"15-2099.01";"1.A.3.c.4";"Gross Body Equilibrium";1;455,23;121,13;0,640540489257719;FALSE
"15-2099.01";"1.A.4.a.1";"Near Vision";3,38;455,23;246,69;1,06307390971503;TRUE
"15-2099.01";"1.A.4.a.2";"Far Vision";2,88;455,23;198,65;1,12486971082662;TRUE
"15-2099.01";"1.A.4.a.3";"Visual Color Discrimination";2,5;455,23;181,04;1,07142992520696;TRUE
"15-2099.01";"1.A.4.a.4";"Night Vision";1;455,23;92,36;0,840067880725287;FALSE
"15-2099.01";"1.A.4.a.5";"Peripheral Vision";1;455,23;95,64;0,811257522624295;FALSE
"15-2099.01";"1.A.4.a.6";"Depth Perception";1,62;455,23;157,75;0,796790139659815;FALSE
"15-2099.01";"1.A.4.a.7";"Glare Sensitivity";1;455,23;99,46;0,780099230482481;FALSE
"15-2099.01";"1.A.4.b.1";"Hearing Sensitivity";1,88;455,23;160,07;0,911268186367968;FALSE
"15-2099.01";"1.A.4.b.2";"Auditory Attention";1,88;455,23;163,91;0,889919459410168;FALSE
"15-2099.01";"1.A.4.b.3";"Sound Localization";1;455,23;94,38;0,822088042633901;FALSE
"15-2099.01";"1.A.4.b.4";"Speech Recognition";3,38;455,23;232,14;1,12970493145344;TRUE
"15-2099.01";"1.A.4.b.5";"Speech Clarity";3,38;455,23;233,16;1,12476283576772;TRUE
"15-2099.01";"1.C.1.a";"Achievement/Effort";4,03;455,23;264,06;1,1841336739342;TRUE
"15-2099.01";"1.C.1.b";"Persistence";3,74;455,23;266,18;1,09017065066709;TRUE
"15-2099.01";"1.C.1.c";"Initiative";3,83;455,23;274,95;1,08079506836263;TRUE
"15-2099.01";"1.C.2.b";"Leadership";3,35;455,23;253,18;1,02662944428347;TRUE
"15-2099.01";"1.C.3.a";"Cooperation";4,23;455,23;286,53;1,14543004862256;TRUE
"15-2099.01";"1.C.3.b";"Concern for Others";3,18;455,23;267,13;0,923640058753582;FALSE
"15-2099.01";"1.C.3.c";"Social Orientation";2,65;455,23;241,29;0,852128037129748;FALSE
"15-2099.01";"1.C.4.a";"Self-Control";3,15;455,23;282,14;0,866251892007268;FALSE
"15-2099.01";"1.C.4.b";"Stress Tolerance";3,5;455,23;282,26;0,96209290414248;FALSE
"15-2099.01";"1.C.4.c";"Adaptability/Flexibility";3,54;455,23;275,95;0,99533933648055;FALSE
"15-2099.01";"1.C.5.a";"Dependability";3,85;455,23;302,31;0,988112789638391;FALSE
"15-2099.01";"1.C.5.b";"Attention to Detail";4,25;455,23;306,06;1,0774091525227;TRUE
"15-2099.01";"1.C.5.c";"Integrity";3,85;455,23;299,53;0,997283669200354;FALSE
"15-2099.01";"1.C.6";"Independence";3,79;455,23;269,42;1,0914596439305;TRUE
"15-2099.01";"1.C.7.a";"Innovation";3,72;455,23;238,29;1,21125456546766;TRUE
"15-2099.01";"1.C.7.b";"Analytical Thinking";4,16;455,23;264,64;1,21965260342109;TRUE
"15-2099.01";"2.A.1.a";"Reading Comprehension";3,75;455,23;294,13;0,989213988675767;FALSE
"15-2099.01";"2.A.1.b";"Active Listening";3,5;455,23;313,09;0,86735553075236;FALSE
"15-2099.01";"2.A.1.c";"Writing";3,5;455,23;263,83;1,0293004704668;TRUE
"15-2099.01";"2.A.1.d";"Speaking";3,38;455,23;303,29;0,864682985880187;FALSE
"15-2099.01";"2.A.1.e";"Mathematics";3,38;455,23;221,35;1,18477390010211;TRUE
"15-2099.01";"2.A.1.f";"Science";3,12;455,23;178,38;1,35708402694818;TRUE
"15-2099.01";"2.A.2.a";"Critical Thinking";3,5;455,23;309,31;0,877955265343042;FALSE
"15-2099.01";"2.A.2.b";"Active Learning";3,5;455,23;268,49;1,01143559582575;TRUE
"15-2099.01";"2.A.2.c";"Learning Strategies";2,75;455,23;236,66;0,901583879934994;FALSE
"15-2099.01";"2.A.2.d";"Monitoring";3,25;455,23;294,78;0,855428372879129;FALSE
"15-2099.01";"2.B.1.a";"Social Perceptiveness";2,88;455,23;279,41;0,799740052452339;FALSE
"15-2099.01";"2.B.1.b";"Coordination";2,88;455,23;277,21;0,806086966760608;FALSE
"15-2099.01";"2.B.1.c";"Persuasion";2,75;455,23;242,31;0,880561433805521;FALSE
"15-2099.01";"2.B.1.d";"Negotiation";2,5;455,23;227,87;0,851238309823447;FALSE
"15-2099.01";"2.B.1.e";"Instructing";2,88;455,23;244,66;0,913330205410398;FALSE
"15-2099.01";"2.B.1.f";"Service Orientation";2,5;455,23;259,53;0,747395960619076;FALSE
"15-2099.01";"2.B.2.i";"Complex Problem Solving";3,5;455,23;277,69;0,977926259941865;FALSE
"15-2099.01";"2.B.3.a";"Operations Analysis";2,12;455,23;167,47;0,982193701936046;FALSE
"15-2099.01";"2.B.3.b";"Technology Design";2,12;455,23;147,66;1,11396437263463;TRUE
"15-2099.01";"2.B.3.c";"Equipment Selection";1,12;455,23;168,74;0,514989390775406;FALSE
"15-2099.01";"2.B.3.d";"Installation";1;455,23;109,83;0,706443316614655;FALSE
"15-2099.01";"2.B.3.e";"Programming";3,12;455,23;129,99;1,86227131877081;TRUE
"15-2099.01";"2.B.3.g";"Operations Monitoring";2,62;455,23;248,09;0,819389390927177;FALSE
"15-2099.01";"2.B.3.h";"Operation and Control";1,12;455,23;220,82;0,393530068831818;FALSE
"15-2099.01";"2.B.3.j";"Equipment Maintenance";1,12;455,23;165,11;0,526311609226831;FALSE
"15-2099.01";"2.B.3.k";"Troubleshooting";1,12;455,23;196,43;0,442393268846113;FALSE
"15-2099.01";"2.B.3.l";"Repairing";1,12;455,23;163,12;0,532732404361464;FALSE
"15-2099.01";"2.B.3.m";"Quality Control Analysis";2,25;455,23;228,26;0,764805512545001;FALSE
"15-2099.01";"2.B.4.e";"Judgment and Decision Making";3,5;455,23;285,58;0,950908127751441;FALSE
"15-2099.01";"2.B.4.g";"Systems Analysis";3,25;455,23;228,61;1,10302775800407;TRUE
"15-2099.01";"2.B.4.h";"Systems Evaluation";3;455,23;221,87;1,04910987691604;TRUE
"15-2099.01";"2.B.5.a";"Time Management";3;455,23;272,15;0,855285718873278;FALSE
"15-2099.01";"2.B.5.b";"Management of Financial Resources";1,62;455,23;161,63;0,777662838157123;FALSE
"15-2099.01";"2.B.5.c";"Management of Material Resources";1,62;455,23;175,33;0,71689753340179;FALSE
"15-2099.01";"2.B.5.d";"Management of Personnel Resources";2,62;455,23;233,64;0,870066401280275;FALSE
"15-2099.01";"2.C.1.a";"Administration and Management";2,71;455,23;197,37;1,06533563483237;TRUE
"15-2099.01";"2.C.1.b";"Administrative";2,7;455,23;181,61;1,15351251336505;TRUE
"15-2099.01";"2.C.1.c";"Economics and Accounting";1,48;455,23;142,99;0,803071758909053;FALSE
"15-2099.01";"2.C.1.d";"Sales and Marketing";1,6;455,23;144,54;0,858875544085098;FALSE
"15-2099.01";"2.C.1.e";"Customer and Personal Service";2,6;455,23;246,17;0,819476543063117;FALSE
"15-2099.01";"2.C.1.f";"Personnel and Human Resources";1,88;455,23;158,46;0,920526937977537;FALSE
"15-2099.01";"2.C.10";"Transportation";1,22;455,23;141,18;0,670478656649814;FALSE
"15-2099.01";"2.C.2.a";"Production and Processing";1,85;455,23;161,41;0,889282191363651;FALSE
"15-2099.01";"2.C.2.b";"Food Production";1,02;455,23;83,65;0,946090171584738;FALSE
"15-2099.01";"2.C.3.a";"Computers and Electronics";4,77;455,23;198,87;1,86100444180755;TRUE
"15-2099.01";"2.C.3.b";"Engineering and Technology";2,86;455,23;157,97;1,40471984975902;TRUE
"15-2099.01";"2.C.3.c";"Design";2,91;455,23;136,5;1,65408811823899;TRUE
"15-2099.01";"2.C.3.d";"Building and Construction";1,02;455,23;118,54;0,667626479273353;FALSE
"15-2099.01";"2.C.3.e";"Mechanical";1,85;455,23;169,4;0,847337889657656;FALSE
"15-2099.01";"2.C.4.a";"Mathematics";4,5;455,23;213,47;1,63558819781254;TRUE
"15-2099.01";"2.C.4.b";"Physics";2,37;455,23;144,12;1,27591692082415;TRUE
"15-2099.01";"2.C.4.c";"Chemistry";2,75;455,23;159,94;1,33405552723156;TRUE
"15-2099.01";"2.C.4.d";"Biology";3,8;455,23;157,5;1,87198059658662;TRUE
"15-2099.01";"2.C.4.e";"Psychology";2,17;455,23;171,79;0,98007691213935;FALSE
"15-2099.01";"2.C.4.f";"Sociology and Anthropology";1,24;455,23;124,81;0,770851295049247;FALSE
"15-2099.01";"2.C.4.g";"Geography";1,42;455,23;116,85;0,942883274613422;FALSE
"15-2099.01";"2.C.5.a";"Medicine and Dentistry";2,53;455,23;163,5;1,20060754583109;TRUE
"15-2099.01";"2.C.5.b";"Therapy and Counseling";1,57;455,23;132,66;0,918243713690234;FALSE
"15-2099.01";"2.C.6";"Education and Training";2,72;455,23;203,95;1,03476921275559;TRUE
"15-2099.01";"2.C.7.a";"English Language";3,99;455,23;249,13;1,24263955027701;TRUE
"15-2099.01";"2.C.7.b";"Foreign Language";1,14;455,23;113,01;0,782683684529845;FALSE
"15-2099.01";"2.C.7.c";"Fine Arts";1,02;455,23;78,98;1,00203143647839;TRUE
"15-2099.01";"2.C.7.d";"History and Archeology";1,05;455,23;89,57;0,909546756022964;FALSE
"15-2099.01";"2.C.7.e";"Philosophy and Theology";1,05;455,23;105,91;0,769220120262269;FALSE
"15-2099.01";"2.C.8.a";"Public Safety and Security";1,91;455,23;190,99;0,775927319104844;FALSE
"15-2099.01";"2.C.8.b";"Law and Government";1,55;455,23;164,86;0,729482213204359;FALSE
"15-2099.01";"2.C.9.a";"Telecommunications";1,83;455,23;141,25;1,00521957606181;TRUE
"15-2099.01";"2.C.9.b";"Communications and Media";1,84;455,23;148,7;0,960074995382442;FALSE
"15-2099.01";"4.A.1.a.1";"Getting Information";4,61;455,23;289,82;1,23415832664433;TRUE
"15-2099.01";"4.A.1.a.2";"Monitoring Processes, Materials, or Surroundings";3,95;455,23;252,56;1,21347499359345;TRUE
"15-2099.01";"4.A.1.b.1";"Identifying Objects, Actions, and Events";4,15;455,23;265,75;1,2116386764806;TRUE
"15-2099.01";"4.A.1.b.2";"Inspecting Equipment, Structures, or Materials";2,08;455,23;230,84;0,699118144535947;FALSE
"15-2099.01";"4.A.1.b.3";"Estimating the Quantifiable Characteristics of Products, Events, or Information";3,3;455,23;214,97;1,19106205159091;TRUE
"15-2099.01";"4.A.2.a.1";"Judging the Qualities of Objects, Services, or People";3,48;455,23;229,78;1,17507428729211;TRUE
"15-2099.01";"4.A.2.a.2";"Processing Information";4,76;455,23;250,3;1,47551764541602;TRUE
"15-2099.01";"4.A.2.a.3";"Evaluating Information to Determine Compliance with Standards";3,18;455,23;250,75;0,983975947736169;FALSE
"15-2099.01";"4.A.2.a.4";"Analyzing Data or Information";4,76;455,23;234,5;1,57493418613061;TRUE
"15-2099.01";"4.A.2.b.1";"Making Decisions and Solving Problems";4,29;455,23;271,24;1,22716189352473;TRUE
"15-2099.01";"4.A.2.b.2";"Thinking Creatively";4,13;455,23;221,6;1,4460343180751;TRUE
"15-2099.01";"4.A.2.b.3";"Updating and Using Relevant Knowledge";4,33;455,23;263,85;1,27329520097859;TRUE
"15-2099.01";"4.A.2.b.4";"Developing Objectives and Strategies";3,16;455,23;202,74;1,20933311386785;TRUE
"15-2099.01";"4.A.2.b.5";"Scheduling Work and Activities";2,82;455,23;210,46;1,03962771019615;TRUE
"15-2099.01";"4.A.2.b.6";"Organizing, Planning, and Prioritizing Work";3,72;455,23;248,68;1,16064762106036;TRUE
"15-2099.01";"4.A.3.a.1";"Performing General Physical Activities";1,5;455,23;208,16;0,559103594329753;FALSE
"15-2099.01";"4.A.3.a.2";"Handling and Moving Objects";1,6;455,23;208,4;0,595690360566507;FALSE
"15-2099.01";"4.A.3.a.3";"Controlling Machines and Processes";1,62;455,23;202,16;0,621753287155401;FALSE
"15-2099.01";"4.A.3.a.4";"Operating Vehicles, Mechanized Devices, or Equipment";1,16;455,23;164,59;0,546830649358974;FALSE
"15-2099.01";"4.A.3.b.1";"Working with Computers";4,91;455,23;241,56;1,57708381796323;TRUE
"15-2099.01";"4.A.3.b.2";"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment";2,64;455,23;141,87;1,44381537593853;TRUE
"15-2099.01";"4.A.3.b.4";"Repairing and Maintaining Mechanical Equipment";1,33;455,23;151,4;0,681591349979111;FALSE
"15-2099.01";"4.A.3.b.5";"Repairing and Maintaining Electronic Equipment";2,33;455,23;148,2;1,21984885189356;TRUE
"15-2099.01";"4.A.3.b.6";"Documenting/Recording Information";3,86;455,23;249,75;1,19916822474563;TRUE
"15-2099.01";"4.A.4.a.1";"Interpreting the Meaning of Information for Others";4,04;455,23;226,61;1,38324974464367;TRUE
"15-2099.01";"4.A.4.a.2";"Communicating with Supervisors, Peers, or Subordinates";4,13;455,23;273,52;1,17154579147939;TRUE
"15-2099.01";"4.A.4.a.3";"Communicating with People Outside the Organization";2,46;455,23;218,6;0,873138732300628;FALSE
"15-2099.01";"4.A.4.a.4";"Establishing and Maintaining Interpersonal Relationships";3,11;455,23;251,61;0,959026914798216;FALSE
"15-2099.01";"4.A.4.a.5";"Assisting and Caring for Others";1,93;455,23;222,41;0,673288665370756;FALSE
"15-2099.01";"4.A.4.a.6";"Selling or Influencing Others";2,04;455,23;165,49;0,956437764856647;FALSE
"15-2099.01";"4.A.4.a.7";"Resolving Conflicts and Negotiating with Others";1,98;455,23;204,28;0,752034293804089;FALSE
"15-2099.01";"4.A.4.a.8";"Performing for or Working Directly with the Public";2,04;455,23;208,91;0,757651073218738;FALSE
"15-2099.01";"4.A.4.b.1";"Coordinating the Work and Activities of Others";2,42;455,23;215,04;0,873161179791508;FALSE
"15-2099.01";"4.A.4.b.2";"Developing and Building Teams";2,52;455,23;209,52;0,933197055406379;FALSE
"15-2099.01";"4.A.4.b.3";"Training and Teaching Others";2,81;455,23;225,14;0,968393715880088;FALSE
"15-2099.01";"4.A.4.b.4";"Guiding, Directing, and Motivating Subordinates";2,2;455,23;194,78;0,876348048158603;FALSE
"15-2099.01";"4.A.4.b.5";"Coaching and Developing Others";2,6;455,23;202,39;0,996741640426146;FALSE
"15-2099.01";"4.A.4.b.6";"Providing Consultation and Advice to Others";2,96;455,23;198,7;1,15582517167998;TRUE
"15-2099.01";"4.A.4.c.1";"Performing Administrative Activities";2,2;455,23;189,02;0,903052972279825;FALSE
"15-2099.01";"4.A.4.c.2";"Staffing Organizational Units";1,71;455,23;144,19;0,920151361280787;FALSE
"15-2099.01";"4.A.4.c.3";"Monitoring and Controlling Resources";1,94;455,23;173,08;0,869667314304066;FALSE
"17-2199.10";"1.A.1.a.1";"Oral Comprehension";3,38;496,48;257,4;0,934190783926926;FALSE
"17-2199.10";"1.A.1.a.2";"Written Comprehension";3,75;496,48;240,6;1,10882514397619;TRUE
"17-2199.10";"1.A.1.a.3";"Oral Expression";3,38;496,48;252,38;0,952772437525917;FALSE
"17-2199.10";"1.A.1.a.4";"Written Expression";3,38;496,48;223,35;1,07660939235635;TRUE
"17-2199.10";"1.A.1.b.1";"Fluency of Ideas";3,12;496,48;192,65;1,15216055157559;TRUE
"17-2199.10";"1.A.1.b.2";"Originality";3,12;496,48;186,37;1,19098422632955;TRUE
"17-2199.10";"1.A.1.b.3";"Problem Sensitivity";3,38;496,48;251,39;0,956524554607545;FALSE
"17-2199.10";"1.A.1.b.4";"Deductive Reasoning";3,88;496,48;241,98;1,14072162328104;TRUE
"17-2199.10";"1.A.1.b.5";"Inductive Reasoning";3,75;496,48;237,38;1,1238660781897;TRUE
"17-2199.10";"1.A.1.b.6";"Information Ordering";3,12;496,48;234,25;0,947550609438795;FALSE
"17-2199.10";"1.A.1.b.7";"Category Flexibility";2,88;496,48;212,87;0,96251043906626;FALSE
"17-2199.10";"1.A.1.c.1";"Mathematical Reasoning";3,75;496,48;181,02;1,4737781993187;TRUE
"17-2199.10";"1.A.1.c.2";"Number Facility";3,5;496,48;176,97;1,40700556213648;TRUE
"17-2199.10";"1.A.1.d.1";"Memorization";2,5;496,48;166,26;1,06974349268483;TRUE
"17-2199.10";"1.A.1.e.1";"Speed of Closure";2,5;496,48;176,52;1,00756601571369;TRUE
"17-2199.10";"1.A.1.e.2";"Flexibility of Closure";2,88;496,48;203,43;1,00717493567338;TRUE
"17-2199.10";"1.A.1.e.3";"Perceptual Speed";2,75;496,48;198,38;0,986193711075503;FALSE
