"occupation1";"occupation2";"name1";"name2";"weight";"count";"max_count"
"47-2081.00";"47-5043.00";"47-2081.00";"47-5043.00";0,722222222222222;52;72
"47-2081.00";"47-5081.00";"47-2081.00";"47-5081.00";0,63013698630137;46;73
"47-2081.00";"49-2011.00";"47-2081.00";"49-2011.00";0,534883720930233;46;86
"47-2081.00";"49-2022.00";"47-2081.00";"49-2022.00";0,666666666666667;48;72
"47-2081.00";"49-2091.00";"47-2081.00";"49-2091.00";0,486111111111111;35;72
"47-2081.00";"49-2092.00";"47-2081.00";"49-2092.00";0,643835616438356;47;73
"47-2081.00";"49-2093.00";"47-2081.00";"49-2093.00";0,644736842105263;49;76
"47-2081.00";"49-2095.00";"47-2081.00";"49-2095.00";0,628205128205128;49;78
"47-2081.00";"49-2096.00";"47-2081.00";"49-2096.00";0,626666666666667;47;75
"47-2081.00";"49-2098.00";"47-2081.00";"49-2098.00";0,618421052631579;47;76
"47-2081.00";"49-3021.00";"47-2081.00";"49-3021.00";0,62962962962963;51;81
"47-2081.00";"49-3041.00";"47-2081.00";"49-3041.00";0,652777777777778;47;72
"47-2081.00";"49-3042.00";"47-2081.00";"49-3042.00";0,680555555555556;49;72
"47-2081.00";"49-3043.00";"47-2081.00";"49-3043.00";0,722222222222222;52;72
"47-2081.00";"49-3051.00";"47-2081.00";"49-3051.00";0,684931506849315;50;73
"47-2081.00";"49-3053.00";"47-2081.00";"49-3053.00";0,680555555555556;49;72
"47-2081.00";"49-3091.00";"47-2081.00";"49-3091.00";0,638888888888889;46;72
"47-2081.00";"49-3092.00";"47-2081.00";"49-3092.00";0,652777777777778;47;72
"47-2081.00";"49-9011.00";"47-2081.00";"49-9011.00";0,680555555555556;49;72
"47-2081.00";"49-9012.00";"47-2081.00";"49-9012.00";0,625;45;72
"47-2081.00";"49-9031.00";"47-2081.00";"49-9031.00";0,635135135135135;47;74
"47-2081.00";"49-9052.00";"47-2081.00";"49-9052.00";0,694444444444444;50;72
"47-2081.00";"49-9061.00";"47-2081.00";"49-9061.00";0,468354430379747;37;79
"47-2081.00";"49-9063.00";"47-2081.00";"49-9063.00";0,506172839506173;41;81
"47-2081.00";"49-9064.00";"47-2081.00";"49-9064.00";0,533333333333333;40;75
"47-2081.00";"49-9091.00";"47-2081.00";"49-9091.00";0,658227848101266;52;79
"47-2081.00";"49-9092.00";"47-2081.00";"49-9092.00";0,684931506849315;50;73
"47-2081.00";"49-9094.00";"47-2081.00";"49-9094.00";0,571428571428571;44;77
"47-2081.00";"51-2011.00";"47-2081.00";"51-2011.00";0,6625;53;80
"47-2081.00";"51-2021.00";"47-2081.00";"51-2021.00";0,597701149425287;52;87
"47-2081.00";"51-2023.00";"47-2081.00";"51-2023.00";0,597222222222222;43;72
"47-2081.00";"51-3011.00";"47-2081.00";"51-3011.00";0,597701149425287;52;87
"47-2081.00";"51-3021.00";"47-2081.00";"51-3021.00";0,576923076923077;45;78
"47-2081.00";"51-3022.00";"47-2081.00";"51-3022.00";0,586206896551724;51;87
"47-2081.00";"51-3023.00";"47-2081.00";"51-3023.00";0,625;45;72
"47-2081.00";"51-3091.00";"47-2081.00";"51-3091.00";0,556962025316456;44;79
"47-2081.00";"51-4021.00";"47-2081.00";"51-4021.00";0,657534246575342;48;73
"47-2081.00";"51-4022.00";"47-2081.00";"51-4022.00";0,680555555555556;49;72
"47-2081.00";"51-4023.00";"47-2081.00";"51-4023.00";0,611111111111111;44;72
"47-2081.00";"51-4031.00";"47-2081.00";"51-4031.00";0,722222222222222;52;72
"47-2081.00";"51-4033.00";"47-2081.00";"51-4033.00";0,652777777777778;47;72
"47-2081.00";"51-4051.00";"47-2081.00";"51-4051.00";0,708333333333333;51;72
"47-2081.00";"51-4061.00";"47-2081.00";"51-4061.00";0,6625;53;80
"47-2081.00";"51-4062.00";"47-2081.00";"51-4062.00";0,658823529411765;56;85
"47-2081.00";"51-4072.00";"47-2081.00";"51-4072.00";0,694444444444444;50;72
"47-2081.00";"51-4191.00";"47-2081.00";"51-4191.00";0,666666666666667;48;72
"47-2081.00";"51-4192.00";"47-2081.00";"51-4192.00";0,69047619047619;58;84
"47-2081.00";"51-4193.00";"47-2081.00";"51-4193.00";0,684210526315789;52;76
"47-2081.00";"51-4194.00";"47-2081.00";"51-4194.00";0,666666666666667;48;72
"47-2081.00";"51-5111.00";"47-2081.00";"51-5111.00";0,380952380952381;32;84
"47-2081.00";"51-5113.00";"47-2081.00";"51-5113.00";0,602739726027397;44;73
"47-2081.00";"51-6011.00";"47-2081.00";"51-6011.00";0,542168674698795;45;83
"47-2081.00";"51-6021.00";"47-2081.00";"51-6021.00";0,671052631578947;51;76
"47-2081.00";"51-6031.00";"47-2081.00";"51-6031.00";0,616438356164384;45;73
"47-2081.00";"51-6062.00";"47-2081.00";"51-6062.00";0,689189189189189;51;74
"47-2081.00";"51-6064.00";"47-2081.00";"51-6064.00";0,680555555555556;49;72
"47-2081.00";"51-6091.00";"47-2081.00";"51-6091.00";0,652777777777778;47;72
"47-2081.00";"51-6092.00";"47-2081.00";"51-6092.00";0,476744186046512;41;86
"47-2081.00";"51-6093.00";"47-2081.00";"51-6093.00";0,6625;53;80
"47-2081.00";"51-7011.00";"47-2081.00";"51-7011.00";0,722222222222222;52;72
"47-2081.00";"51-7021.00";"47-2081.00";"51-7021.00";0,6;48;80
"47-2081.00";"51-7042.00";"47-2081.00";"51-7042.00";0,692307692307692;54;78
"47-2081.00";"51-8031.00";"47-2081.00";"51-8031.00";0,513513513513513;38;74
"47-2081.00";"51-8091.00";"47-2081.00";"51-8091.00";0,573170731707317;47;82
"47-2081.00";"51-8099.01";"47-2081.00";"51-8099.01";0,635135135135135;47;74
"47-2081.00";"51-9011.00";"47-2081.00";"51-9011.00";0,625;50;80
"47-2081.00";"51-9012.00";"47-2081.00";"51-9012.00";0,644736842105263;49;76
"47-2081.00";"51-9031.00";"47-2081.00";"51-9031.00";0,551282051282051;43;78
"47-2081.00";"51-9032.00";"47-2081.00";"51-9032.00";0,662162162162162;49;74
"47-2081.00";"51-9041.00";"47-2081.00";"51-9041.00";0,708333333333333;51;72
"47-2081.00";"51-9051.00";"47-2081.00";"51-9051.00";0,608108108108108;45;74
"47-2081.00";"51-9082.00";"47-2081.00";"51-9082.00";0,571428571428571;48;84
"47-2081.00";"51-9083.00";"47-2081.00";"51-9083.00";0,625;45;72
"47-2081.00";"51-9111.00";"47-2081.00";"51-9111.00";0,682926829268293;56;82
"47-2081.00";"51-9123.00";"47-2081.00";"51-9123.00";0,513888888888889;37;72
"47-2081.00";"51-9151.00";"47-2081.00";"51-9151.00";0,469135802469136;38;81
"47-2081.00";"51-9162.00";"47-2081.00";"51-9162.00";0,475609756097561;39;82
"47-2081.00";"51-9191.00";"47-2081.00";"51-9191.00";0,611111111111111;44;72
"47-2081.00";"51-9192.00";"47-2081.00";"51-9192.00";0,552941176470588;47;85
"47-2081.00";"51-9193.00";"47-2081.00";"51-9193.00";0,666666666666667;48;72
"47-2081.00";"51-9194.00";"47-2081.00";"51-9194.00";0,604938271604938;49;81
"47-2081.00";"51-9195.03";"47-2081.00";"51-9195.03";0,625;50;80
"47-2081.00";"51-9195.04";"47-2081.00";"51-9195.04";0,679012345679012;55;81
"47-2081.00";"51-9196.00";"47-2081.00";"51-9196.00";0,645569620253165;51;79
"47-2081.00";"51-9198.00";"47-2081.00";"51-9198.00";0,708333333333333;51;72
"47-2081.00";"53-1041.00";"47-2081.00";"53-1041.00";0,575;46;80
"47-2081.00";"53-3011.00";"47-2081.00";"53-3011.00";0,581081081081081;43;74
"47-2081.00";"53-3052.00";"47-2081.00";"53-3052.00";0,583333333333333;42;72
"47-2081.00";"53-4011.00";"47-2081.00";"53-4011.00";0,611111111111111;44;72
"47-2081.00";"53-5011.00";"47-2081.00";"53-5011.00";0,666666666666667;48;72
"47-2081.00";"53-6021.00";"47-2081.00";"53-6021.00";0,594936708860759;47;79
"47-2081.00";"53-6031.00";"47-2081.00";"53-6031.00";0,680555555555556;49;72
"47-2081.00";"53-6041.00";"47-2081.00";"53-6041.00";0,461538461538462;36;78
"47-2081.00";"53-6051.07";"47-2081.00";"53-6051.07";0,714285714285714;55;77
"47-2081.00";"53-6061.00";"47-2081.00";"53-6061.00";0,470588235294118;40;85
"47-2081.00";"53-7011.00";"47-2081.00";"53-7011.00";0,611764705882353;52;85
"47-2081.00";"53-7021.00";"47-2081.00";"53-7021.00";0,680555555555556;49;72
"47-2081.00";"53-7063.00";"47-2081.00";"53-7063.00";0,714285714285714;55;77
"47-2081.00";"53-7071.00";"47-2081.00";"53-7071.00";0,597402597402597;46;77
"47-2081.00";"53-7073.00";"47-2081.00";"53-7073.00";0,592105263157895;45;76
"47-2081.00";"53-7121.00";"47-2081.00";"53-7121.00";0,625;45;72
"47-2082.00";"47-2131.00";"47-2082.00";"47-2131.00";0,654320987654321;53;81
"47-2082.00";"47-2151.00";"47-2082.00";"47-2151.00";0,62962962962963;51;81
"47-2082.00";"47-2152.04";"47-2082.00";"47-2152.04";0,617283950617284;50;81
"47-2082.00";"47-2161.00";"47-2082.00";"47-2161.00";0,617283950617284;50;81
"47-2082.00";"47-2171.00";"47-2082.00";"47-2171.00";0,617283950617284;50;81
"47-2082.00";"47-2181.00";"47-2082.00";"47-2181.00";0,62962962962963;51;81
"47-2082.00";"47-2221.00";"47-2082.00";"47-2221.00";0,641975308641975;52;81
"47-2082.00";"47-4031.00";"47-2082.00";"47-4031.00";0,604938271604938;49;81
"47-2082.00";"47-4041.00";"47-2082.00";"47-4041.00";0,654320987654321;53;81
"47-2082.00";"47-4051.00";"47-2082.00";"47-4051.00";0,617283950617284;50;81
"47-2082.00";"47-4061.00";"47-2082.00";"47-4061.00";0,691358024691358;56;81
"47-2082.00";"47-4071.00";"47-2082.00";"47-4071.00";0,604938271604938;49;81
"47-2082.00";"47-5023.00";"47-2082.00";"47-5023.00";0,604938271604938;49;81
"47-2082.00";"47-5041.00";"47-2082.00";"47-5041.00";0,654320987654321;53;81
"47-2082.00";"47-5043.00";"47-2082.00";"47-5043.00";0,703703703703704;57;81
"47-2082.00";"47-5081.00";"47-2082.00";"47-5081.00";0,62962962962963;51;81
"47-2082.00";"49-2011.00";"47-2082.00";"49-2011.00";0,604651162790698;52;86
"47-2082.00";"49-2022.00";"47-2082.00";"49-2022.00";0,580246913580247;47;81
"47-2082.00";"49-2091.00";"47-2082.00";"49-2091.00";0,419753086419753;34;81
"47-2082.00";"49-2092.00";"47-2082.00";"49-2092.00";0,604938271604938;49;81
"47-2082.00";"49-2093.00";"47-2082.00";"49-2093.00";0,592592592592593;48;81
"47-2082.00";"49-2095.00";"47-2082.00";"49-2095.00";0,530864197530864;43;81
"47-2082.00";"49-2096.00";"47-2082.00";"49-2096.00";0,567901234567901;46;81
"47-2082.00";"49-2098.00";"47-2082.00";"49-2098.00";0,580246913580247;47;81
"47-2082.00";"49-3021.00";"47-2082.00";"49-3021.00";0,679012345679012;55;81
"47-2082.00";"49-3041.00";"47-2082.00";"49-3041.00";0,555555555555556;45;81
"47-2082.00";"49-3042.00";"47-2082.00";"49-3042.00";0,62962962962963;51;81
"47-2082.00";"49-3043.00";"47-2082.00";"49-3043.00";0,617283950617284;50;81
"47-2082.00";"49-3051.00";"47-2082.00";"49-3051.00";0,617283950617284;50;81
"47-2082.00";"49-3053.00";"47-2082.00";"49-3053.00";0,592592592592593;48;81
"47-2082.00";"49-3091.00";"47-2082.00";"49-3091.00";0,530864197530864;43;81
"47-2082.00";"49-3092.00";"47-2082.00";"49-3092.00";0,592592592592593;48;81
"47-2082.00";"49-9011.00";"47-2082.00";"49-9011.00";0,617283950617284;50;81
"47-2082.00";"49-9012.00";"47-2082.00";"49-9012.00";0,580246913580247;47;81
"47-2082.00";"49-9031.00";"47-2082.00";"49-9031.00";0,580246913580247;47;81
"47-2082.00";"49-9052.00";"47-2082.00";"49-9052.00";0,641975308641975;52;81
"47-2082.00";"49-9061.00";"47-2082.00";"49-9061.00";0,45679012345679;37;81
"47-2082.00";"49-9063.00";"47-2082.00";"49-9063.00";0,580246913580247;47;81
"47-2082.00";"49-9064.00";"47-2082.00";"49-9064.00";0,506172839506173;41;81
"47-2082.00";"49-9091.00";"47-2082.00";"49-9091.00";0,62962962962963;51;81
"47-2082.00";"49-9092.00";"47-2082.00";"49-9092.00";0,617283950617284;50;81
"47-2082.00";"49-9094.00";"47-2082.00";"49-9094.00";0,592592592592593;48;81
"47-2082.00";"51-2011.00";"47-2082.00";"51-2011.00";0,679012345679012;55;81
"47-2082.00";"51-2021.00";"47-2082.00";"51-2021.00";0,574712643678161;50;87
"47-2082.00";"51-2023.00";"47-2082.00";"51-2023.00";0,592592592592593;48;81
"47-2082.00";"51-3011.00";"47-2082.00";"51-3011.00";0,563218390804598;49;87
"47-2082.00";"51-3021.00";"47-2082.00";"51-3021.00";0,62962962962963;51;81
"47-2082.00";"51-3022.00";"47-2082.00";"51-3022.00";0,551724137931034;48;87
"47-2082.00";"51-3023.00";"47-2082.00";"51-3023.00";0,567901234567901;46;81
"47-2082.00";"51-3091.00";"47-2082.00";"51-3091.00";0,62962962962963;51;81
"47-2082.00";"51-4021.00";"47-2082.00";"51-4021.00";0,617283950617284;50;81
"47-2082.00";"51-4022.00";"47-2082.00";"51-4022.00";0,604938271604938;49;81
"47-2082.00";"51-4023.00";"47-2082.00";"51-4023.00";0,617283950617284;50;81
"47-2082.00";"51-4031.00";"47-2082.00";"51-4031.00";0,666666666666667;54;81
"47-2082.00";"51-4033.00";"47-2082.00";"51-4033.00";0,592592592592593;48;81
"47-2082.00";"51-4051.00";"47-2082.00";"51-4051.00";0,666666666666667;54;81
"47-2082.00";"51-4061.00";"47-2082.00";"51-4061.00";0,679012345679012;55;81
"47-2082.00";"51-4062.00";"47-2082.00";"51-4062.00";0,682352941176471;58;85
"47-2082.00";"51-4072.00";"47-2082.00";"51-4072.00";0,679012345679012;55;81
"47-2082.00";"51-4191.00";"47-2082.00";"51-4191.00";0,580246913580247;47;81
"47-2082.00";"51-4192.00";"47-2082.00";"51-4192.00";0,666666666666667;56;84
"47-2082.00";"51-4193.00";"47-2082.00";"51-4193.00";0,592592592592593;48;81
"47-2082.00";"51-4194.00";"47-2082.00";"51-4194.00";0,604938271604938;49;81
"47-2082.00";"51-5111.00";"47-2082.00";"51-5111.00";0,452380952380952;38;84
"47-2082.00";"51-5113.00";"47-2082.00";"51-5113.00";0,62962962962963;51;81
"47-2082.00";"51-6011.00";"47-2082.00";"51-6011.00";0,650602409638554;54;83
"47-2082.00";"51-6021.00";"47-2082.00";"51-6021.00";0,641975308641975;52;81
"47-2082.00";"51-6031.00";"47-2082.00";"51-6031.00";0,641975308641975;52;81
"47-2082.00";"51-6062.00";"47-2082.00";"51-6062.00";0,703703703703704;57;81
"47-2082.00";"51-6064.00";"47-2082.00";"51-6064.00";0,617283950617284;50;81
"47-2082.00";"51-6091.00";"47-2082.00";"51-6091.00";0,604938271604938;49;81
"47-2082.00";"51-6092.00";"47-2082.00";"51-6092.00";0,488372093023256;42;86
"47-2082.00";"51-6093.00";"47-2082.00";"51-6093.00";0,666666666666667;54;81
"47-2082.00";"51-7011.00";"47-2082.00";"51-7011.00";0,62962962962963;51;81
"47-2082.00";"51-7021.00";"47-2082.00";"51-7021.00";0,703703703703704;57;81
"47-2082.00";"51-7042.00";"47-2082.00";"51-7042.00";0,703703703703704;57;81
"47-2082.00";"51-8031.00";"47-2082.00";"51-8031.00";0,481481481481481;39;81
"47-2082.00";"51-8091.00";"47-2082.00";"51-8091.00";0,646341463414634;53;82
"47-2082.00";"51-8099.01";"47-2082.00";"51-8099.01";0,617283950617284;50;81
"47-2082.00";"51-9011.00";"47-2082.00";"51-9011.00";0,62962962962963;51;81
"47-2082.00";"51-9012.00";"47-2082.00";"51-9012.00";0,641975308641975;52;81
"47-2082.00";"51-9031.00";"47-2082.00";"51-9031.00";0,703703703703704;57;81
"47-2082.00";"51-9032.00";"47-2082.00";"51-9032.00";0,62962962962963;51;81
"47-2082.00";"51-9041.00";"47-2082.00";"51-9041.00";0,604938271604938;49;81
"47-2082.00";"51-9051.00";"47-2082.00";"51-9051.00";0,617283950617284;50;81
"47-2082.00";"51-9082.00";"47-2082.00";"51-9082.00";0,547619047619048;46;84
"47-2082.00";"51-9083.00";"47-2082.00";"51-9083.00";0,506172839506173;41;81
"47-2082.00";"51-9111.00";"47-2082.00";"51-9111.00";0,670731707317073;55;82
"47-2082.00";"51-9123.00";"47-2082.00";"51-9123.00";0,54320987654321;44;81
"47-2082.00";"51-9151.00";"47-2082.00";"51-9151.00";0,530864197530864;43;81
"47-2082.00";"51-9162.00";"47-2082.00";"51-9162.00";0,524390243902439;43;82
"47-2082.00";"51-9191.00";"47-2082.00";"51-9191.00";0,604938271604938;49;81
"47-2082.00";"51-9192.00";"47-2082.00";"51-9192.00";0,658823529411765;56;85
"47-2082.00";"51-9193.00";"47-2082.00";"51-9193.00";0,604938271604938;49;81
"47-2082.00";"51-9194.00";"47-2082.00";"51-9194.00";0,641975308641975;52;81
"47-2082.00";"51-9195.03";"47-2082.00";"51-9195.03";0,580246913580247;47;81
"47-2082.00";"51-9195.04";"47-2082.00";"51-9195.04";0,691358024691358;56;81
"47-2082.00";"51-9196.00";"47-2082.00";"51-9196.00";0,691358024691358;56;81
"47-2082.00";"51-9198.00";"47-2082.00";"51-9198.00";0,691358024691358;56;81
"47-2082.00";"53-1041.00";"47-2082.00";"53-1041.00";0,530864197530864;43;81
"47-2082.00";"53-3011.00";"47-2082.00";"53-3011.00";0,54320987654321;44;81
"47-2082.00";"53-3052.00";"47-2082.00";"53-3052.00";0,567901234567901;46;81
"47-2082.00";"53-4011.00";"47-2082.00";"53-4011.00";0,62962962962963;51;81
"47-2082.00";"53-5011.00";"47-2082.00";"53-5011.00";0,617283950617284;50;81
"47-2082.00";"53-6021.00";"47-2082.00";"53-6021.00";0,617283950617284;50;81
"47-2082.00";"53-6031.00";"47-2082.00";"53-6031.00";0,592592592592593;48;81
"47-2082.00";"53-6041.00";"47-2082.00";"53-6041.00";0,419753086419753;34;81
"47-2082.00";"53-6051.07";"47-2082.00";"53-6051.07";0,641975308641975;52;81
"47-2082.00";"53-6061.00";"47-2082.00";"53-6061.00";0,576470588235294;49;85
"47-2082.00";"53-7011.00";"47-2082.00";"53-7011.00";0,694117647058824;59;85
"47-2082.00";"53-7021.00";"47-2082.00";"53-7021.00";0,617283950617284;50;81
"47-2082.00";"53-7063.00";"47-2082.00";"53-7063.00";0,728395061728395;59;81
"47-2082.00";"53-7071.00";"47-2082.00";"53-7071.00";0,555555555555556;45;81
"47-2082.00";"53-7073.00";"47-2082.00";"53-7073.00";0,567901234567901;46;81
"47-2082.00";"53-7121.00";"47-2082.00";"53-7121.00";0,654320987654321;53;81
"47-2131.00";"47-2151.00";"47-2131.00";"47-2151.00";0,704225352112676;50;71
"47-2131.00";"47-2152.04";"47-2131.00";"47-2152.04";0,708860759493671;56;79
"47-2131.00";"47-2161.00";"47-2131.00";"47-2161.00";0,732394366197183;52;71
"47-2131.00";"47-2171.00";"47-2131.00";"47-2171.00";0,692307692307692;54;78
"47-2131.00";"47-2181.00";"47-2131.00";"47-2181.00";0,702702702702703;52;74
"47-2131.00";"47-2221.00";"47-2131.00";"47-2221.00";0,774647887323944;55;71
"47-2131.00";"47-4031.00";"47-2131.00";"47-4031.00";0,690140845070423;49;71
"47-2131.00";"47-4041.00";"47-2131.00";"47-4041.00";0,649350649350649;50;77
"47-2131.00";"47-4051.00";"47-2131.00";"47-4051.00";0,753424657534247;55;73
"47-2131.00";"47-4061.00";"47-2131.00";"47-4061.00";0,7;56;80
"47-2131.00";"47-4071.00";"47-2131.00";"47-4071.00";0,736111111111111;53;72
"47-2131.00";"47-5023.00";"47-2131.00";"47-5023.00";0,71830985915493;51;71
"47-2131.00";"47-5041.00";"47-2131.00";"47-5041.00";0,736111111111111;53;72
"47-2131.00";"47-5043.00";"47-2131.00";"47-5043.00";0,71830985915493;51;71
"47-2131.00";"47-5081.00";"47-2131.00";"47-5081.00";0,712328767123288;52;73
"47-2131.00";"49-2011.00";"47-2131.00";"49-2011.00";0,534883720930233;46;86
"47-2131.00";"49-2022.00";"47-2131.00";"49-2022.00";0,638888888888889;46;72
"47-2131.00";"49-2091.00";"47-2131.00";"49-2091.00";0,450704225352113;32;71
"47-2131.00";"49-2092.00";"47-2131.00";"49-2092.00";0,684931506849315;50;73
"47-2131.00";"49-2093.00";"47-2131.00";"49-2093.00";0,644736842105263;49;76
"47-2131.00";"49-2095.00";"47-2131.00";"49-2095.00";0,602564102564103;47;78
"47-2131.00";"49-2096.00";"47-2131.00";"49-2096.00";0,666666666666667;50;75
"47-2131.00";"49-2098.00";"47-2131.00";"49-2098.00";0,671052631578947;51;76
"47-2131.00";"49-3021.00";"47-2131.00";"49-3021.00";0,679012345679012;55;81
"47-2131.00";"49-3041.00";"47-2131.00";"49-3041.00";0,690140845070423;49;71
"47-2131.00";"49-3042.00";"47-2131.00";"49-3042.00";0,704225352112676;50;71
"47-2131.00";"49-3043.00";"47-2131.00";"49-3043.00";0,732394366197183;52;71
"47-2131.00";"49-3051.00";"47-2131.00";"49-3051.00";0,726027397260274;53;73
"47-2131.00";"49-3053.00";"47-2131.00";"49-3053.00";0,708333333333333;51;72
"47-2131.00";"49-3091.00";"47-2131.00";"49-3091.00";0,625;45;72
"47-2131.00";"49-3092.00";"47-2131.00";"49-3092.00";0,690140845070423;49;71
"47-2131.00";"49-9011.00";"47-2131.00";"49-9011.00";0,732394366197183;52;71
"47-2131.00";"49-9012.00";"47-2131.00";"49-9012.00";0,676056338028169;48;71
"47-2131.00";"49-9031.00";"47-2131.00";"49-9031.00";0,648648648648649;48;74
"47-2131.00";"49-9052.00";"47-2131.00";"49-9052.00";0,704225352112676;50;71
"47-2131.00";"49-9061.00";"47-2131.00";"49-9061.00";0,455696202531646;36;79
"47-2131.00";"49-9063.00";"47-2131.00";"49-9063.00";0,580246913580247;47;81
"47-2131.00";"49-9064.00";"47-2131.00";"49-9064.00";0,533333333333333;40;75
"47-2131.00";"49-9091.00";"47-2131.00";"49-9091.00";0,645569620253165;51;79
"47-2131.00";"49-9092.00";"47-2131.00";"49-9092.00";0,73972602739726;54;73
"47-2131.00";"49-9094.00";"47-2131.00";"49-9094.00";0,636363636363636;49;77
"47-2131.00";"51-2011.00";"47-2131.00";"51-2011.00";0,65;52;80
"47-2131.00";"51-2021.00";"47-2131.00";"51-2021.00";0,563218390804598;49;87
"47-2131.00";"51-2023.00";"47-2131.00";"51-2023.00";0,597222222222222;43;72
"47-2131.00";"51-3011.00";"47-2131.00";"51-3011.00";0,505747126436782;44;87
"47-2131.00";"51-3021.00";"47-2131.00";"51-3021.00";0,628205128205128;49;78
"47-2131.00";"51-3022.00";"47-2131.00";"51-3022.00";0,517241379310345;45;87
"47-2131.00";"51-3023.00";"47-2131.00";"51-3023.00";0,555555555555556;40;72
"47-2131.00";"51-3091.00";"47-2131.00";"51-3091.00";0,620253164556962;49;79
"47-2131.00";"51-4021.00";"47-2131.00";"51-4021.00";0,698630136986301;51;73
"47-2131.00";"51-4022.00";"47-2131.00";"51-4022.00";0,732394366197183;52;71
"47-2131.00";"51-4023.00";"47-2131.00";"51-4023.00";0,647887323943662;46;71
"47-2131.00";"51-4031.00";"47-2131.00";"51-4031.00";0,71830985915493;51;71
"47-2131.00";"51-4033.00";"47-2131.00";"51-4033.00";0,690140845070423;49;71
"47-2131.00";"51-4051.00";"47-2131.00";"51-4051.00";0,676056338028169;48;71
"47-2131.00";"51-4061.00";"47-2131.00";"51-4061.00";0,65;52;80
"47-2131.00";"51-4062.00";"47-2131.00";"51-4062.00";0,623529411764706;53;85
"47-2131.00";"51-4072.00";"47-2131.00";"51-4072.00";0,704225352112676;50;71
"47-2131.00";"51-4191.00";"47-2131.00";"51-4191.00";0,71830985915493;51;71
"47-2131.00";"51-4192.00";"47-2131.00";"51-4192.00";0,666666666666667;56;84
"47-2131.00";"51-4193.00";"47-2131.00";"51-4193.00";0,657894736842105;50;76
"47-2131.00";"51-4194.00";"47-2131.00";"51-4194.00";0,690140845070423;49;71
"47-2131.00";"51-5111.00";"47-2131.00";"51-5111.00";0,380952380952381;32;84
"47-2131.00";"51-5113.00";"47-2131.00";"51-5113.00";0,643835616438356;47;73
"47-2131.00";"51-6011.00";"47-2131.00";"51-6011.00";0,530120481927711;44;83
"47-2131.00";"51-6021.00";"47-2131.00";"51-6021.00";0,618421052631579;47;76
"47-2131.00";"51-6031.00";"47-2131.00";"51-6031.00";0,657534246575342;48;73
"47-2131.00";"51-6062.00";"47-2131.00";"51-6062.00";0,743243243243243;55;74
"47-2131.00";"51-6064.00";"47-2131.00";"51-6064.00";0,661971830985915;47;71
"47-2131.00";"51-6091.00";"47-2131.00";"51-6091.00";0,666666666666667;48;72
"47-2131.00";"51-6092.00";"47-2131.00";"51-6092.00";0,395348837209302;34;86
"47-2131.00";"51-6093.00";"47-2131.00";"51-6093.00";0,725;58;80
"47-2131.00";"51-7011.00";"47-2131.00";"51-7011.00";0,722222222222222;52;72
"47-2131.00";"51-7021.00";"47-2131.00";"51-7021.00";0,675;54;80
"47-2131.00";"51-7042.00";"47-2131.00";"51-7042.00";0,692307692307692;54;78
"47-2131.00";"51-8031.00";"47-2131.00";"51-8031.00";0,527027027027027;39;74
"47-2131.00";"51-8091.00";"47-2131.00";"51-8091.00";0,560975609756098;46;82
"47-2131.00";"51-8099.01";"47-2131.00";"51-8099.01";0,675675675675676;50;74
"47-2131.00";"51-9011.00";"47-2131.00";"51-9011.00";0,5875;47;80
"47-2131.00";"51-9012.00";"47-2131.00";"51-9012.00";0,671052631578947;51;76
"47-2131.00";"51-9031.00";"47-2131.00";"51-9031.00";0,538461538461538;42;78
"47-2131.00";"51-9032.00";"47-2131.00";"51-9032.00";0,689189189189189;51;74
"47-2131.00";"51-9041.00";"47-2131.00";"51-9041.00";0,704225352112676;50;71
"47-2131.00";"51-9051.00";"47-2131.00";"51-9051.00";0,608108108108108;45;74
"47-2131.00";"51-9082.00";"47-2131.00";"51-9082.00";0,535714285714286;45;84
"47-2131.00";"51-9083.00";"47-2131.00";"51-9083.00";0,52112676056338;37;71
"47-2131.00";"51-9111.00";"47-2131.00";"51-9111.00";0,634146341463415;52;82
"47-2131.00";"51-9123.00";"47-2131.00";"51-9123.00";0,450704225352113;32;71
"47-2131.00";"51-9151.00";"47-2131.00";"51-9151.00";0,518518518518518;42;81
"47-2131.00";"51-9162.00";"47-2131.00";"51-9162.00";0,48780487804878;40;82
"47-2131.00";"51-9191.00";"47-2131.00";"51-9191.00";0,661971830985915;47;71
"47-2131.00";"51-9192.00";"47-2131.00";"51-9192.00";0,6;51;85
"47-2131.00";"51-9193.00";"47-2131.00";"51-9193.00";0,625;45;72
"47-2131.00";"51-9194.00";"47-2131.00";"51-9194.00";0,604938271604938;49;81
"47-2131.00";"51-9195.03";"47-2131.00";"51-9195.03";0,575;46;80
"47-2131.00";"51-9195.04";"47-2131.00";"51-9195.04";0,654320987654321;53;81
"47-2131.00";"51-9196.00";"47-2131.00";"51-9196.00";0,658227848101266;52;79
"47-2131.00";"51-9198.00";"47-2131.00";"51-9198.00";0,704225352112676;50;71
"47-2131.00";"53-1041.00";"47-2131.00";"53-1041.00";0,55;44;80
"47-2131.00";"53-3011.00";"47-2131.00";"53-3011.00";0,621621621621622;46;74
"47-2131.00";"53-3052.00";"47-2131.00";"53-3052.00";0,605633802816901;43;71
"47-2131.00";"53-4011.00";"47-2131.00";"53-4011.00";0,619718309859155;44;71
"47-2131.00";"53-5011.00";"47-2131.00";"53-5011.00";0,708333333333333;51;72
